Timestamp,Symbol,Rule,Message,Price,Change%,VolRatio
2026-03-28 03:28:18,MATIC/USDT,session_activity,Top asia session mover: MATIC/USDT vol_ratio=0.0x price_Δ=-0.29%,0.3794,,
2026-03-28 03:28:18,ATOM/USDT,session_activity,Top asia session mover: ATOM/USDT vol_ratio=0.0x price_Δ=-1.99%,1.6710,,
2026-03-28 03:28:18,DOGE/USDT,session_activity,Top asia session mover: DOGE/USDT vol_ratio=0.0x price_Δ=-2.30%,0.0901,,
2026-03-28 03:28:18,LTC/USDT,session_activity,Top asia session mover: LTC/USDT vol_ratio=0.0x price_Δ=-2.69%,53.4900,,
2026-03-28 03:28:18,BNB/USDT,session_activity,Top asia session mover: BNB/USDT vol_ratio=0.0x price_Δ=-2.75%,611.3000,,
2026-03-28 03:28:18,DOT/USDT,session_activity,Top asia session mover: DOT/USDT vol_ratio=0.0x price_Δ=-2.81%,1.2800,,
2026-03-28 03:28:18,XRP/USDT,session_activity,Top asia session mover: XRP/USDT vol_ratio=0.0x price_Δ=-2.90%,1.3263,,
2026-03-28 03:28:18,ETH/USDT,session_activity,Top asia session mover: ETH/USDT vol_ratio=0.0x price_Δ=-3.55%,1989.5400,,
2026-03-28 03:28:18,ADA/USDT,session_activity,Top asia session mover: ADA/USDT vol_ratio=0.0x price_Δ=-3.69%,0.2453,,
2026-03-28 03:28:18,AVAX/USDT,session_activity,Top asia session mover: AVAX/USDT vol_ratio=0.0x price_Δ=-3.85%,8.7400,,
2026-03-28 03:28:18,BTC/USDT,session_activity,Top asia session mover: BTC/USDT vol_ratio=0.0x price_Δ=-3.87%,66162.5900,,
2026-03-28 03:28:18,LINK/USDT,session_activity,Top asia session mover: LINK/USDT vol_ratio=0.0x price_Δ=-4.26%,8.5300,,
2026-03-28 03:28:18,SOL/USDT,session_activity,Top asia session mover: SOL/USDT vol_ratio=0.0x price_Δ=-4.42%,82.6600,,
2026-03-28 03:28:18,UNI/USDT,session_activity,Top asia session mover: UNI/USDT vol_ratio=0.0x price_Δ=-4.72%,3.3690,,
2026-03-28 03:28:18,FIL/USDT,session_activity,Top asia session mover: FIL/USDT vol_ratio=0.0x price_Δ=-4.72%,0.8270,,
2026-03-28 03:28:18,FIL/USDT,composite_rank,Composite top-50: FIL/USDT score=100.0 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-4.72%,0.8270,,
2026-03-28 03:28:18,UNI/USDT,composite_rank,Composite top-50: UNI/USDT score=92.9 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-4.72%,3.3690,,
2026-03-28 03:28:18,SOL/USDT,composite_rank,Composite top-50: SOL/USDT score=85.7 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-4.42%,82.6600,,
2026-03-28 03:28:18,LINK/USDT,composite_rank,Composite top-50: LINK/USDT score=78.6 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-4.26%,8.5300,,
2026-03-28 03:28:18,BTC/USDT,composite_rank,Composite top-50: BTC/USDT score=71.4 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-3.87%,66162.5900,,
2026-03-28 03:28:18,AVAX/USDT,composite_rank,Composite top-50: AVAX/USDT score=64.3 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-3.85%,8.7400,,
2026-03-28 03:28:18,ADA/USDT,composite_rank,Composite top-50: ADA/USDT score=57.1 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-3.69%,0.2453,,
2026-03-28 03:28:18,ETH/USDT,composite_rank,Composite top-50: ETH/USDT score=50.0 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-3.55%,1989.5400,,
2026-03-28 03:28:18,XRP/USDT,composite_rank,Composite top-50: XRP/USDT score=42.9 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-2.90%,1.3263,,
2026-03-28 03:28:18,DOT/USDT,composite_rank,Composite top-50: DOT/USDT score=35.7 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-2.81%,1.2800,,
2026-03-28 03:28:18,BNB/USDT,composite_rank,Composite top-50: BNB/USDT score=28.6 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-2.75%,611.3000,,
2026-03-28 03:28:18,LTC/USDT,composite_rank,Composite top-50: LTC/USDT score=21.4 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-2.69%,53.4900,,
2026-03-28 03:28:18,DOGE/USDT,composite_rank,Composite top-50: DOGE/USDT score=14.3 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-2.30%,0.0901,,
2026-03-28 03:28:18,ATOM/USDT,composite_rank,Composite top-50: ATOM/USDT score=7.1 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-1.99%,1.6710,,
2026-03-28 03:28:18,MATIC/USDT,composite_rank,Composite top-50: MATIC/USDT score=0.0 vol_ratio=0.0x vol_pctile=0.0 price_Δ=-0.29%,0.3794,,
